,0,1,2,3,4,5,6,7,8,9
0,369.0,0.0,1.0,2.0,0.0,8.0,11.0,1.0,6.0,2.0
1,0.0,386.0,3.0,2.0,2.0,0.0,3.0,1.0,3.0,0.0
2,8.0,1.0,316.0,10.0,11.0,2.0,14.0,12.0,22.0,4.0
3,3.0,2.0,11.0,320.0,4.0,18.0,3.0,10.0,16.0,13.0
4,0.0,0.0,1.0,2.0,359.0,1.0,7.0,4.0,8.0,18.0
5,20.0,2.0,1.0,29.0,14.0,281.0,13.0,9.0,26.0,5.0
6,18.0,3.0,2.0,0.0,7.0,7.0,351.0,5.0,7.0,0.0
7,5.0,6.0,10.0,4.0,12.0,2.0,1.0,337.0,5.0,18.0
8,8.0,4.0,14.0,27.0,11.0,26.0,4.0,4.0,290.0,12.0
9,6.0,6.0,5.0,7.0,48.0,3.0,2.0,22.0,20.0,281.0
