,0,1,2,3,4,5,6,7,8,9
0,360.0,0.0,4.0,3.0,0.0,8.0,12.0,1.0,9.0,3.0
1,0.0,375.0,9.0,3.0,2.0,0.0,5.0,0.0,6.0,0.0
2,9.0,0.0,334.0,9.0,3.0,2.0,14.0,10.0,14.0,5.0
3,1.0,2.0,17.0,324.0,3.0,9.0,5.0,13.0,14.0,12.0
4,0.0,1.0,1.0,5.0,335.0,2.0,13.0,5.0,11.0,27.0
5,35.0,4.0,2.0,44.0,11.0,237.0,16.0,11.0,33.0,7.0
6,16.0,2.0,5.0,1.0,7.0,4.0,354.0,5.0,6.0,0.0
7,6.0,6.0,14.0,5.0,7.0,1.0,2.0,331.0,5.0,23.0
8,10.0,6.0,21.0,33.0,8.0,19.0,7.0,3.0,282.0,11.0
9,5.0,5.0,7.0,7.0,34.0,1.0,2.0,25.0,26.0,288.0
