,0,1,2,3,4,5,6,7,8,9
0,354.0,0.0,6.0,3.0,0.0,15.0,8.0,2.0,10.0,2.0
1,1.0,383.0,6.0,3.0,0.0,0.0,2.0,1.0,3.0,1.0
2,7.0,6.0,325.0,9.0,6.0,4.0,11.0,6.0,15.0,11.0
3,0.0,3.0,14.0,311.0,6.0,22.0,3.0,10.0,22.0,9.0
4,5.0,5.0,1.0,4.0,308.0,4.0,9.0,9.0,3.0,52.0
5,43.0,3.0,5.0,36.0,13.0,224.0,10.0,15.0,35.0,16.0
6,20.0,3.0,17.0,6.0,15.0,7.0,322.0,3.0,7.0,0.0
7,9.0,11.0,17.0,1.0,9.0,0.0,5.0,314.0,2.0,32.0
8,14.0,6.0,15.0,23.0,12.0,20.0,9.0,7.0,288.0,6.0
9,10.0,6.0,5.0,7.0,14.0,3.0,0.0,22.0,12.0,321.0
