,0,1,2,3,4,5,6,7,8,9
0,351.0,0.0,4.0,5.0,1.0,13.0,14.0,1.0,9.0,2.0
1,0.0,373.0,8.0,5.0,1.0,0.0,6.0,1.0,6.0,0.0
2,10.0,4.0,314.0,13.0,5.0,3.0,19.0,12.0,15.0,5.0
3,1.0,2.0,17.0,325.0,3.0,13.0,5.0,13.0,13.0,8.0
4,0.0,3.0,0.0,5.0,342.0,4.0,15.0,5.0,11.0,15.0
5,29.0,4.0,2.0,48.0,13.0,249.0,15.0,15.0,20.0,5.0
6,17.0,2.0,4.0,2.0,9.0,5.0,351.0,4.0,6.0,0.0
7,4.0,8.0,13.0,6.0,14.0,4.0,2.0,331.0,4.0,14.0
8,9.0,8.0,22.0,35.0,10.0,35.0,6.0,6.0,262.0,7.0
9,4.0,6.0,7.0,6.0,64.0,8.0,2.0,37.0,28.0,238.0
