,0,1,2,3,4,5,6,7,8,9
0,351.0,0.0,6.0,4.0,1.0,11.0,13.0,1.0,9.0,4.0
1,0.0,373.0,11.0,3.0,1.0,0.0,5.0,0.0,7.0,0.0
2,10.0,4.0,326.0,6.0,6.0,2.0,15.0,7.0,16.0,8.0
3,0.0,3.0,22.0,315.0,2.0,13.0,5.0,13.0,12.0,15.0
4,0.0,3.0,0.0,4.0,332.0,4.0,13.0,3.0,12.0,29.0
5,31.0,6.0,4.0,44.0,16.0,240.0,15.0,10.0,26.0,8.0
6,17.0,3.0,9.0,2.0,10.0,5.0,343.0,4.0,7.0,0.0
7,7.0,11.0,18.0,3.0,12.0,1.0,2.0,314.0,2.0,30.0
8,10.0,11.0,30.0,30.0,10.0,26.0,7.0,3.0,259.0,14.0
9,4.0,6.0,6.0,5.0,44.0,3.0,2.0,21.0,24.0,285.0
