,0,1,2,3,4,5,6,7,8,9
0,385.0,0.0,4.0,1.0,0.0,4.0,3.0,0.0,2.0,1.0
1,0.0,391.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
2,3.0,2.0,364.0,4.0,2.0,3.0,8.0,5.0,2.0,7.0
3,0.0,0.0,10.0,353.0,2.0,12.0,3.0,9.0,6.0,5.0
4,2.0,1.0,0.0,1.0,356.0,1.0,4.0,4.0,2.0,29.0
5,4.0,2.0,4.0,19.0,7.0,343.0,6.0,2.0,9.0,4.0
6,13.0,2.0,2.0,2.0,3.0,8.0,364.0,3.0,2.0,1.0
7,5.0,8.0,10.0,1.0,8.0,0.0,2.0,349.0,1.0,16.0
8,5.0,2.0,5.0,22.0,7.0,16.0,7.0,4.0,328.0,4.0
9,4.0,7.0,4.0,12.0,13.0,4.0,1.0,9.0,5.0,341.0
