,0,1,2,3,4,5,6,7,8,9
0,358.0,0.0,4.0,2.0,0.0,17.0,14.0,0.0,3.0,2.0
1,0.0,389.0,3.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0
2,2.0,4.0,334.0,10.0,6.0,3.0,19.0,7.0,7.0,8.0
3,0.0,1.0,10.0,337.0,3.0,19.0,5.0,10.0,10.0,5.0
4,2.0,1.0,0.0,1.0,343.0,3.0,14.0,4.0,2.0,30.0
5,8.0,2.0,4.0,24.0,11.0,310.0,12.0,6.0,18.0,5.0
6,11.0,2.0,3.0,2.0,5.0,6.0,366.0,2.0,3.0,0.0
7,7.0,9.0,12.0,2.0,9.0,0.0,6.0,330.0,1.0,24.0
8,5.0,4.0,5.0,20.0,11.0,23.0,17.0,4.0,306.0,5.0
9,4.0,6.0,5.0,11.0,19.0,6.0,1.0,14.0,7.0,327.0
