,0,1,2,3,4,5,6,7,8,9
0,364.0,0.0,3.0,2.0,0.0,9.0,11.0,1.0,6.0,4.0
1,0.0,382.0,5.0,2.0,2.0,0.0,4.0,0.0,5.0,0.0
2,8.0,0.0,339.0,8.0,5.0,2.0,9.0,8.0,14.0,7.0
3,1.0,1.0,19.0,321.0,3.0,11.0,5.0,12.0,13.0,14.0
4,0.0,0.0,2.0,2.0,344.0,1.0,8.0,4.0,8.0,31.0
5,25.0,4.0,2.0,39.0,10.0,263.0,14.0,9.0,26.0,8.0
6,19.0,3.0,4.0,1.0,7.0,6.0,350.0,4.0,6.0,0.0
7,6.0,7.0,15.0,4.0,9.0,1.0,2.0,329.0,2.0,25.0
8,9.0,4.0,24.0,30.0,7.0,20.0,6.0,3.0,282.0,15.0
9,5.0,4.0,8.0,7.0,32.0,3.0,2.0,20.0,17.0,302.0
