,0,1,2,3,4,5,6,7,8,9
0,368.0,0.0,3.0,1.0,0.0,7.0,11.0,1.0,6.0,3.0
1,0.0,387.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0
2,7.0,0.0,339.0,8.0,3.0,2.0,16.0,8.0,11.0,6.0
3,1.0,2.0,16.0,318.0,3.0,17.0,7.0,9.0,13.0,14.0
4,0.0,0.0,1.0,2.0,340.0,2.0,11.0,4.0,7.0,33.0
5,18.0,3.0,3.0,28.0,8.0,291.0,15.0,6.0,21.0,7.0
6,15.0,2.0,2.0,1.0,6.0,7.0,359.0,4.0,4.0,0.0
7,5.0,7.0,14.0,4.0,8.0,2.0,3.0,330.0,5.0,22.0
8,7.0,4.0,20.0,30.0,8.0,31.0,6.0,3.0,275.0,16.0
9,5.0,4.0,7.0,8.0,23.0,3.0,2.0,18.0,16.0,314.0
