,0,1,2,3,4,5,6,7,8,9
0,396.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1,0.0,394.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2,1.0,1.0,375.0,5.0,2.0,1.0,8.0,3.0,1.0,3.0
3,0.0,0.0,8.0,379.0,1.0,2.0,0.0,5.0,2.0,3.0
4,0.0,0.0,1.0,0.0,386.0,0.0,0.0,2.0,3.0,8.0
5,3.0,0.0,0.0,12.0,2.0,369.0,5.0,0.0,6.0,3.0
6,4.0,3.0,0.0,1.0,3.0,2.0,384.0,1.0,2.0,0.0
7,1.0,4.0,7.0,0.0,7.0,0.0,0.0,374.0,1.0,6.0
8,2.0,1.0,2.0,10.0,5.0,7.0,1.0,3.0,365.0,4.0
9,2.0,6.0,2.0,11.0,8.0,3.0,0.0,3.0,5.0,360.0
