,0,1,2,3,4,5,6,7,8,9
0,396.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1,0.0,394.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2,1.0,1.0,376.0,4.0,1.0,1.0,9.0,3.0,1.0,3.0
3,0.0,0.0,6.0,378.0,1.0,4.0,0.0,5.0,3.0,3.0
4,0.0,0.0,1.0,0.0,386.0,0.0,0.0,2.0,3.0,8.0
5,1.0,0.0,0.0,7.0,3.0,379.0,4.0,0.0,4.0,2.0
6,3.0,3.0,0.0,0.0,3.0,5.0,385.0,1.0,0.0,0.0
7,0.0,4.0,4.0,0.0,7.0,0.0,0.0,376.0,1.0,8.0
8,1.0,1.0,3.0,4.0,5.0,8.0,1.0,3.0,370.0,4.0
9,2.0,6.0,2.0,7.0,8.0,4.0,0.0,1.0,5.0,365.0
