,0,1,2,3,4,5,6,7,8,9
0,368.0,0.0,3.0,2.0,0.0,8.0,11.0,1.0,6.0,1.0
1,0.0,382.0,5.0,3.0,2.0,0.0,4.0,0.0,4.0,0.0
2,7.0,0.0,336.0,8.0,7.0,2.0,14.0,9.0,13.0,4.0
3,1.0,1.0,18.0,323.0,3.0,17.0,5.0,10.0,12.0,10.0
4,0.0,0.0,1.0,2.0,355.0,2.0,10.0,5.0,8.0,17.0
5,22.0,2.0,2.0,30.0,9.0,288.0,13.0,8.0,22.0,4.0
6,15.0,2.0,3.0,1.0,6.0,7.0,358.0,4.0,4.0,0.0
7,5.0,5.0,14.0,4.0,10.0,2.0,3.0,337.0,4.0,16.0
8,7.0,4.0,20.0,32.0,8.0,30.0,5.0,4.0,279.0,11.0
9,5.0,5.0,8.0,8.0,44.0,5.0,3.0,25.0,22.0,275.0
