,0,1,2,3,4,5,6,7,8,9
0,397.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.0,395.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,1.0,1.0,382.0,1.0,1.0,0.0,6.0,3.0,3.0,2.0
3,0.0,0.0,5.0,383.0,1.0,2.0,0.0,4.0,3.0,2.0
4,0.0,0.0,1.0,0.0,387.0,0.0,0.0,1.0,3.0,8.0
5,2.0,0.0,0.0,5.0,1.0,385.0,3.0,0.0,3.0,1.0
6,2.0,2.0,0.0,0.0,2.0,2.0,390.0,2.0,0.0,0.0
7,0.0,3.0,4.0,0.0,6.0,0.0,0.0,378.0,1.0,8.0
8,2.0,0.0,3.0,4.0,3.0,5.0,1.0,3.0,376.0,3.0
9,3.0,4.0,0.0,4.0,5.0,4.0,0.0,2.0,6.0,372.0
