,0,1,2,3,4,5,6,7,8,9
0,386.0,0.0,3.0,1.0,0.0,4.0,3.0,0.0,2.0,1.0
1,0.0,393.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
2,3.0,1.0,366.0,4.0,2.0,4.0,7.0,5.0,1.0,7.0
3,0.0,0.0,10.0,352.0,2.0,13.0,1.0,9.0,7.0,6.0
4,0.0,1.0,0.0,1.0,365.0,1.0,3.0,2.0,4.0,23.0
5,2.0,0.0,2.0,10.0,4.0,364.0,6.0,0.0,8.0,4.0
6,12.0,3.0,1.0,2.0,3.0,7.0,366.0,3.0,2.0,1.0
7,3.0,7.0,9.0,1.0,8.0,0.0,2.0,352.0,1.0,17.0
8,3.0,1.0,4.0,15.0,7.0,16.0,3.0,4.0,343.0,4.0
9,1.0,7.0,1.0,12.0,13.0,6.0,1.0,6.0,5.0,348.0
