,0,1,2,3,4,5,6,7,8,9
0,371.0,0.0,3.0,2.0,0.0,6.0,10.0,1.0,6.0,1.0
1,0.0,384.0,5.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0
2,7.0,0.0,334.0,11.0,8.0,2.0,13.0,7.0,13.0,5.0
3,1.0,1.0,14.0,332.0,4.0,11.0,5.0,9.0,12.0,11.0
4,0.0,1.0,1.0,2.0,357.0,0.0,10.0,4.0,8.0,17.0
5,21.0,3.0,3.0,41.0,15.0,261.0,17.0,4.0,29.0,6.0
6,15.0,2.0,3.0,1.0,6.0,6.0,357.0,4.0,6.0,0.0
7,6.0,6.0,14.0,5.0,12.0,1.0,3.0,332.0,4.0,17.0
8,8.0,4.0,20.0,33.0,10.0,16.0,7.0,3.0,288.0,11.0
9,6.0,6.0,8.0,9.0,46.0,3.0,3.0,21.0,21.0,277.0
