,0,1,2,3,4,5,6,7,8,9
0,359.0,0.0,4.0,4.0,0.0,10.0,12.0,1.0,7.0,3.0
1,0.0,377.0,8.0,3.0,2.0,0.0,5.0,0.0,5.0,0.0
2,8.0,0.0,337.0,9.0,6.0,2.0,12.0,9.0,12.0,5.0
3,1.0,2.0,20.0,326.0,4.0,11.0,5.0,13.0,10.0,8.0
4,0.0,2.0,2.0,5.0,353.0,2.0,9.0,5.0,8.0,14.0
5,32.0,4.0,2.0,45.0,12.0,255.0,14.0,9.0,22.0,5.0
6,16.0,2.0,7.0,1.0,9.0,6.0,351.0,4.0,4.0,0.0
7,6.0,8.0,17.0,5.0,13.0,1.0,2.0,327.0,2.0,19.0
8,10.0,6.0,24.0,35.0,9.0,25.0,6.0,5.0,270.0,10.0
9,4.0,6.0,9.0,8.0,48.0,2.0,2.0,25.0,25.0,271.0
