,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,36.0,1.0,0.0,0.0,363.0,0.0,0.0,0.0
1,0.0,0.0,175.0,1.0,0.0,0.0,216.0,8.0,0.0,0.0
2,0.0,1.0,75.0,4.0,0.0,0.0,317.0,2.0,1.0,0.0
3,0.0,0.0,51.0,1.0,0.0,0.0,344.0,4.0,0.0,0.0
4,1.0,6.0,8.0,10.0,0.0,0.0,370.0,5.0,0.0,0.0
5,0.0,0.0,32.0,1.0,0.0,0.0,363.0,3.0,1.0,0.0
6,0.0,5.0,8.0,4.0,0.0,0.0,373.0,6.0,4.0,0.0
7,0.0,3.0,99.0,3.0,0.0,0.0,291.0,4.0,0.0,0.0
8,0.0,0.0,40.0,0.0,0.0,0.0,359.0,0.0,1.0,0.0
9,0.0,4.0,24.0,2.0,0.0,0.0,369.0,1.0,0.0,0.0
